61	060503807308064952500890360005070006400050780780031509003006005649010208850049600	87
62	059600078000309501000007602064098703900700416007100905608013050700285100000070034	41
63	400207810102900350308010004759000000200379548800150609080704900043001702920563481	35
64	000400700140060080907821000079300051520000800360082497006050008750014309203978640	39
65	006719308590000402180540060035120900014000206802063001258471003040000825309085070	36
66	900026010601400900008070063060010005215349000749600230092000300300004009084000007	145
67	308900050000003080005000003087310060039200000016809000700100006800005900000630814	50
68	074816050825709301619523800500060410740301900060490700080135002000902504902684100	33
69	520904730060003080003708000090032800200875640875490012710300000604000900389647025	38
70	376510000580926043904003000062000019010209000850471326200600137637002805008050064	36
71	604150089700002546809706013576809000091004030038215600100007400005401000340500000	40
72	009001400051960780804075069900000240040619873700042001000496327493107000067030910	36
73	060002040041600750700901600000210406604580100002469375025074908080020500430800210	39
74	010050000040903508005000037650070009107090065020615803090720350070586941001009782	39
75	201650430008004000740080162083401927906203850070090310600035090050012043100946285	34
76	206795040439060005000030609700916032902803004810500967608020700320007490004309106	36
77	900040600207001390106002758021350869800270501000090203072489006398010025000023907	36
78	253700408094608000000043970986325007005879236000160850048000002609412080030987014	34
79	200905861648000590159000034807506040905804610420090758392408100780000326001732009	32
80	175000498234000507900507000720304000346800725509760314002109840097083100000425900	35
81	200856000004100820758030609093608504640597183087001090075962400006400708030700000	37
82	000080795002000601073600420600004057530970860007500900300041500005000100104000386	45
83	183000006704500080590018723005081940900700610017090538649035071300140890051907064	33
84	600003095109748000200009040702000830000007920360200501973060410006071350415932007	39
85	746001029352080601910076045534027196601409580029100030080600014107000000400000050	37
86	028040700056027034407005018701050802094000300003002061849000507072509003000270689	39
87	950064217060719008007008006020431679140097005709005841200000053083970164091503082	32
88	392408000040062309067010082253600900406093025089504706730246100020830507608070240	33
89	800005764001090000037482519243009800019008042000210030024000170370020406000000328	41
90	072908306609400170185607900708094000006201009020060014061540287804720561050006093	34
91	832400906509632814001980023206000047050260180708043562065308000927500008180724090	31
92	492360510083591426501008007106824009000053000850619000008030040210400083040102605	36
93	516840370804760059090050804942600080381005790670903201408500000063098020159270630	32
94	798060432510432897004000050347006210961254308050103006003805000075020000600300024	36
95	580010479172800635004570008006005001815430002007060594638201907051006003240357010	33
96	060001500435602908001095240500920680120508400894710352310209065950867000008153020	32
97	005081079070069023900370100810000702000728904040910068100807000698130007057206080	39
98	000000607170603000000502381842730905000000130910400072580307006260984700430065090	40
99	090864572200701346700000800510900024420513008068002105809620451004150000002049000	37
100	720050800648023005100090000357089026901042708080070091003268040876900500412507689	34
101	000000901100965073007004006003001080412570369860002710034800102200040638986013007	38
102	009437621060000007004106905270605189810209063400010702608391270940520000102764090	33
103	043690201201430070005010000000700629029160030456300810697500000084203190102900785	37
104	038006407005080063004309801582914300341760925090000000000071034457800000000002009	41
105	627405908910680020843209000100908050360700401592130087080027009209000076001896540	34
106	300654217070000943002900006654820090000401050231596478403065800900042035720000000	37
107	090007610800046020000809030200008500500203000080591000040000000000030701000600304	178
108	981060507204710000675480200008643901000090054009001320007000435040857160156030700	37
109	204078960086040000507000034460007503802005476000000080600021059000639008009054001	43
110	010604005602005000000028030900800004436500008001040362040000800208053000300080527	47
111	356840970070032000182050600004010006963470010510200704007120009040380107201004358	37
112	310020589090805210002910067007102940000080175080759600608001752970246800103578090	33
113	700000690300908500502406001043000000800301946001002080006000305209005400000067000	49
114	510007609004050108630002045080040516001075204000801973140620307003700462006034890	36
115	508010600000900005000567034004000008081700420235080907000842071002070040307150286	42
116	056048003000250006003907085030470000170092000200000317502034001780600934064700802	41
117	008200006120067000690041025060738409049010507800004362000470000450309670780020034	39
118	005006020700005180006721000500083702073900500219500803050600209020319075691000408	40
119	035020104100005208872900036000504000080000000060183742356019427001456380040370005	38
120	820300710405100806071890240582970060090612500300548027060059380208436009043081052	31
121	080460010564170398910050047207085061135240089840701020050030070408517900009028050	33
122	010750008000300701673981050197060000000008617506010329235809040701605803069134005	35
123	702300095643790028800142306000070539008500610375609002980023751104050003000900004	36
124	681000002200000365400090010090420030000509720542307086124870609708051240053204108	36
125	450000608092681504006745200000068725000009000080007006100003060600814302020956040	67
126	800000700009400210200708000060809037103600500500201000034000950620000000001070020	176
127	804070510300814692001930840609087100008000036142060078900301700003050209527009301	36
128	830940000940025086002738914095013260123090050080204190060570821209300000008060739	34
129	002003094834002517960705802096000071700600200000179465347200956620357048008496000	33
130	040308502673250008800604709300000270086400391210790605508001007900042800021807006	37
131	824300009003005400000002308048600230530720690269401000080010962056007843392000507	38
132	006075039037094605159003472783419256900580007420037801098006500500000003004350920	33
133	361895072905470800700126590009200607056010000870009145680900250017042038293080760	32
134	847019023200786541560000709480003060316000900009162804920047310104890200675320000	33
135	010980760800000045070051089290463050080020900000508016100049000034010620008032401	42
136	708046513124538700356019480903082607060075300000300009000601070681027035070893104	32
137	700064519005003800100050030280507906300948020049600000000089701850010090003400060	44
138	080091000159460003407350019501870340093024158200135796600907201902000400004013965	32
139	013750942647002003250340070080030000000600090090005064005000010728560409164000780	42
140	000000870837040106120978305603520910240689537059104608002400001375810409018006250	31
141	908000610276108000031000028629037000384516090015080304100065070500090230003701456	37
142	010072406045609870037184009070025300324001700598743060700400013050306207900217650	33
143	491003572807000064362407091008034916900080253013290080080310740009502600730008125	32
144	900100350078329004300054007802705040005680000000000075080510496009040080036900500	44
145	800210470340075900001600308610000847028050039900000050054038210160400003080561700	40
146	500071200620050008798004000306040752004600000200538640865400037000005100007396005	42
147	085000410320001579709452368063094100408710250100538940807009004000805701000067095	34
148	150780609064109502090400000902358060040021003316970025600500200400800300507016098	38
149	520430076607015300100697020950700068304000050702046030800000743200370005400850692	38
150	109002000460000981003400000508200603940387002320006700630170500207009806095600010	42
151	479002685010950307380007190600801029020090000004300068940000001051080030863510070	40
152	401298000000764500709031080026073400570140000304009008000307002002016070037905846	40
153	800007002600098040724650090005080103087013400130040079491060237070320014000000905	40
154	100798265820054000750300008000020000000400010071903600268501740910247030430809002	40
155	500800030306950200819200007003160754008024301451000806280005603130080070095000000	41
156	236000850510208639009350020050863002463020081827004000390040570005082403040035206	35
157	800102967302070148009000023417603009923040816500290700045806391631759002008004670	31
158	128050003007000000543620000081500096300908207962704080000005000000870000000291608	46
159	001087653058436092936520407500210700372000010000705320190650870805300060260048500	34
160	906003147000607030070915682002758016740006009615009800030000021027301064160070090	37
161	008002500593040720072090063057213000009000107000004000020357019004068000015429306	42
162	010603500567482013020195006045801297600704080078309654489010700000008002201547000	34
163	182050040904083710007240059400198005090470138210000974040036500031529480820014096	32
164	035402980174809360892003000541026093083900006069538104906340000008095037057280609	31
165	481005032309804607600932140948000710070100000003087290230791400800063500710408329	34
166	740350600010200539003100004580410203004800150001002007075620940090704300408035012	39
167	850100326231000008064280915080030050045721860097065203010072004400350100523018097	33
168	000703042029041603804092007270006000906005800005078100600004700000267008400100005	45
169	007050296915640873620000451756003900200567108100094567040006710501078340300400000	84
170	401897650609354010000020340248905003006083205395600408053061920760030001902548730	31
171	259086013060024057004500690020000108006308275005270940098002700670190380041800029	36
172	700509036009007041004103907590608010100050870000904000005031790000790120010020003	69
173	090320001070600834508704000080001300743080162160073040450002016010040293020006400	40
174	700493206006100403045700891100980032000675100854321000500830924089247010003019607	33
175	010800046608001000002500138204793001960150080035206007591030802826900374043628005	34
176	204580007070002000830600592458107000000058760610003845040290300180746259509830006	36
177	439812076058400002261070040000030610043501920512007080024750831000140250005329764	32
178	000009071004030602269740538307204986050970004002106753821567000730090100945002067	33
179	902700000384162000000000032198356024030827510005040000040609070000073608620485390	39
180	500000020200600374068040519600821030300000901070904208000486107010075400050093080	42
181	620405937170893256050000104035040600040000378000079425203584719097006800081900503	33
182	020039068849506730007801050208000694050090182914682305590010800681304920002908013	31
183	573910200100000005249508130008006950704850021052340000407180502821095740030027009	35
184	815000739276093000390500020420750063003410057009308402540906271167285000002107586	31
185	307640009080307600004590273010005907632074500000183020576012390893700100040809065	35
186	030500070604237095050890160000070006000612080100380924800946001491703058367008209	36
187	800065041061040258005087000906400170517639480483010006600024007352001900000090005	38
188	014390720050040039390600008520004080086010254401082967200139546065427803900850102	31
189	712508040903047260080002100104000780005003410060051900341890670000070501579216030	37
190	320489061100620008000137000500090176708301420016074093651043207482706539030850010	31
191	046709250598002601002605040860900405024500190905426008071053064409160000000204500	36
192	023050470694003125000410009000230607462007050708600041056729814849561000270300596	32
193	085472039000361085132800460319008600400790351006030090240980510890605700000007040	36
194	006043910009806750051790000100374620900600481004900000592137840608200107007068205	36
195	607000302400301060230967540086402073070800600000176009040019085065080701802003000	40
196	500430009004900020100085000900740350803060000000000690306007000007100030001650702	50
197	000028105020710830810904620956402780230100060070600203092043506300060072160097300	36
198	467089002081200700352670081590031007038020006000800100270040600000512070810067205	39
199	040650823820001650500400001604513080738246195200879006400068010906125340015004200	32
200	039028760520340100071096040905000817002010003180050296000000900050982071697400528	37
201	607039420523064800849120730000008940908000160430290500380070619000600278200001354	35
202	000402080070000000000003090050004900800000376030070501500240609461907852329605700	45
203	570000000068002030902008607497861320056073409210090700789000003005017806040389570	37
204	008000034004008910020491007010973605740802090300004702280306100001705468400109503	38
205	583290104604150080001000265068900541430512006005468020100005602050649000870300450	35
206	000090103080175000201403758165924307000307506907658002709000034358746020604209805	32
207	640002300080315000305609002098053000524986000060421598017038060030590401259164807	33
208	005000649920150780603070210742983156518020300300500807091765008037892501050304000	32
209	648900120519020780002800006483160079920708631107300450094070062076400805050086040	33
210	400321065850649007031000290164205903005103420280960050918030502347000618006008079	32
211	514086702000070040020050008008039054370840169409621030980060401201400086706508920	35
212	005200000062100048048000075400007900630900410800400006710500020000090000506800007	50
213	100703209039021050802695031000000028020058074658000013076030080210879300000000007	41
214	600321009908075162010006403320800504005039010001542736153098040780104320004753081	31
215	381904502900253807005001409090000158058109720410820693002468005040007006006092040	35
216	879000160635481200021960580507603829306208000098175046050710600103000472080026905	31
217	760020003005000026090530000070140300006057001003600200389014050527063009610705800	43
218	679403015005001800018007046390045628752096130800012000000600503923078460504139080	33
219	713002008069400307050010029300070200982536074071904800005300702000069540438050001	38
220	798013600063508921000490870082049510904850062015320089030785040500902038800104005	32
221	905128047000970126721364850082706004610800570570410060206030001807001635000687000	33
222	084100750001000600050000831800036407060497500047815263070009020008650900029701300	40
223	902504370450018296600297145530070082204806901891420063300000004000041839000900600	34
224	003005406070063120916007083108500702094021308002604050249350807000198230380470095	33
225	071890453025004680040036102100345290700621000402978016008063025564200001230059060	32
226	453700900007209063009030040391507406740690130002403005008071004976054200000062309	37
227	810023654070005192060149300001350400547608003603900508100487035700506001000031700	36
228	003070100001802467008419320350920716809765003062340809020600080036180072005297631	31
229	007001038128050467006702019214976000090803004603504070069230085501698040032105706	32
230	910500280008943001037810095000200109801005000740096508105004007070601002006000804	42
231	020130000300500072006284030003070004002053806000628300091040000067309208835002941	41
232	000290008004005200208730000000600002021503970060042010000050700092076500105000400	99
233	300000700820300965000520130405062370003005002080030659600700000000190206930006500	45
234	050001006619540080300000120893000207400673850765009000006000002000400030030265048	44
235	000360018200180400800472090690807020170600054502040607700290105325710849001004060	37
236	260000000005020784000509630530460800806900025020300900000100400180795000657234100	43
237	490580217000201040501704306100907803350640701802030600600310075230079068010050432	34
238	961700008080051000035040126057010060493506210026007000308092040642870900519004070	37
239	000503006900061000760200051874605012039148065610320048107800520300704009048010670	36
240	521008007089000300030002598940387052052461973170200000395100084408053010017800000	36
241	395670040002080670087002005570314290048295000030768450001006083004130006763809500	35
242	210487096040000170739165020104003502906501740003604900057208630891340007300059080	33
243	017002046063590020904010080005941067400605000601070450700030090146259070380407000	39
244	028406050500200604076501920390000060285004030060703580049362810800007046010040793	37
245	804203100250961008600708005500014000000000342000807006080009050310085024005032081	43
246	902700860070809012068004090207950143690430527053172086700001608000090201310287459	31
247	094600182326100507780090460408270010619480005200900000953021040007350928040069001	35
248	104058702008064100067002854200000638085327409403800500800000000306009001750041380	39
249	735009124008520630600073905069042501002000408570000203080650300150038000940217000	38
250	007400519800005000100702000219637845703800600040521793080200956006000382500960100	38
251	928300640405706802037420009850960700090000086100087293089035000040100300071040960	38
252	680050920000400013300921080036705008895030700000000030100583409070000000000200800	48
253	016935824032068009498000635375824006000090078080157003057301002000280350003009401	34
254	000104060000690720400027000206730058750209600130000002907310540043508001001906087	41
255	047800020068079154019546070034157209021964003695300001070008435083000000056423810	32
256	600840001803206057074513206190308502238704169005120730700602010000001903001005620	34
257	937120086860000030520863007746500809209047301315289700603710490100458600408000205	31
258	200004000097800000004523017100430205740056038003008069408015090630947851915302706	35
259	028006050006080000541037006300060179007510060610000503063058291002090700870320005	41
260	406030008052809036938060102094201067061074290027090340040107000209546700005020000	37
261	003005020100007800087020603802500067300170580000080930630042000090060200078950006	70
262	000142000000050007405307100846090003103420000000603014014285900758930040602004500	42
263	081000000273060105659417200006970028920308000500120090814203600062704801090600430	37
264	001742900305619078927300014200007091718900400539104027853001700490506180100200000	34
265	030004005200005319005920864100647503372091080056238791007059132940072008500186007	31
266	203050694004673102061029008328507900010036005000201043000712300700000419100904500	38
267	080002690640000000209641003500030012070165000003090076000320000406009820025000369	45
268	000000900006002700005346020100657000000200075000094000009030206040008307720000010	177
269	070060043968004150341057902600005209830026410054013706003690001700500020185070000	37
270	007269003163000270900173846018035004400607050759000368094056107080720605576891002	31
271	032046090000250600405700012700420086604178230028630070057980000381560009906002008	37
272	780600500956030080001000609500020807620108050310547290800061930063002005092703108	38
273	100080709060903045957010020590408007471250006320067504600020071240790008015846002	35
274	503240080208750041007168020100006207085302090032910658001405002420601000056820019	35
275	080024700470063002090100430800007014037089065064000000208306040040802003306005829	41
276	740003010163792080902810600007001864584000920021048030476100350000005100000036798	37
277	400005008005140000893207000908436010702001800004702003000020000001070264000600005	48
278	300502710500091038146080020675304000230065140400920053002059381800236079953170204	31
279	058790106392108475106520803200947308030006204804002017580601040041080009600070581	32
280	000000408084209010170030006407005000209008600800100594005402080000000060908061043	47
281	000091030012806790000300014030109450261003980945287361156004009789000143023008076	33
282	607300000802496175100287690745000361318674520009053000476000850901000036520068014	32
283	935627400002090000006480905000700508798065003000009067059148070480302610300000000	42
284	009402631460010702000090405004568910810907250090001060027053006080104509001029070	38
285	700100280200507046006300900070856431060900728048200609080621573625700104300095860	34
286	907064201304000509020397408650472013010908620490003057070036145040785090506140002	32
287	060201390830695207095430106150076900723954618609000750040002000370508460006340800	33
288	360152090080046235504098000050800900000030000198005027419670082000000019875021403	39
289	000980001709041280280657040497506032350800000000004590645190000003008004802070960	40
290	540009600973080204806400100000060741164002385357000902098204003030600810715098026	35
291	060107308071360295008942716020813904109476830080529100210004503090005471045000009	31
292	070300840800090007315780902031050700007960035200000600593800400104637009708049023	39
293	040013600000050402001806095010004060350070000604100720493768250578001906062500004	40
294	010006000300710006267539810096123705400007200102090008700904502500072000029051073	39
295	036500890205030010178064000300400670941070005607102034004359120513040709000700000	39
296	706209501102860049589107026074020610000010204621403078807391052200074000090582107	31
297	000094300042608507000073462500000106918760034603001859096000705007000913030050020	40
298	604089150000165000900432867500806319863500024701320580107040008406010030230600000	36
299	924000708013042956065701000400073005070000049001405087007500602050600830000030571	41
300	590040021040210570217300964080165000064092705050430080679581240020603859030900000	34
301	000409005104050070950010302081034569095087204040905087036002001000093050579840003	38
302	007610409000007520326940187803501702162794000000283690000150904009370005751420368	32
303	060040027900500000000000530109037005300000412085160000030056081408319206091780050	43
304	060082400210040850070190000000410068180039572706008340000003020007051680003000000	45
305	830040276004038501105600080950160823000020700042080000003056017070302650090000000	43
306	507398026863045010240000500980037064374500090106400730651070000032810009498650371	32
307	005408010468312900100690800080000020009081400016700503620054308593020000801960052	39
308	020781900004653028016000053200395000690412080100860200000009861581030009000170500	40
309	001593208509000601030602945007145380010070594054000020170869450060320019902451063	32
310	130008704000500102700060093008074925003800000907005001370900250200703016860052300	42
311	050134009000029157001007304830501940290300015504060003105003496479000008300490201	37
312	904082035376540002805000104040000500239000400080437926060074000092850061000109240	39
313	056800000392601847710320000080003790200987600975060408007095086500230074004700003	38
314	093015000000000010718400952876094020901582640000700380050143278100270036320000490	37
315	000180000304965020098020610605892041000351096100647085060270034003416078087509002	34
316	519384200674500900302769140008400503950238470407195800800621004005800300001003600	34
317	200800103194502060063970405019020300026007509400193602900318700630759084008060931	33
318	041803256352107084008254137206580041000000820007302090410000360873000409600431570	33
319	210350069035020184940701000409030050167005832023016007090500306302168045650970218	31
320	095301468316408507480600320020506803043002059050900142930800715570210900000709204	32
321	182000300700014852003080916014000280320000794908400001209540000860193420041000030	39
322	001000000306018072080000300053026001617003920020000700740060890100905060209300150	45
323	905470008214500096837106450409801627001000904700064185000010200076328540092045061	32
324	010603004003009210450010000100000026090406070306120450920065300061390000800000000	72
325	008001000200600080714038050600000078005060204020700300140802690006003020300076000	48
326	042060078000408091009107040253000780000354162460000950010703509795001000020095407	39
327	083067010240005960009842700315200406000430000400051302801096000936520870000103000	40
328	054800037070104082826705100417920050039570001568040000002000715305210046701650008	35
329	700068010008004725045300908267439000014006090980000670001000259056092807020870046	38
330	987105260000687953005029017371860500209053001050010706020008105510076300093040002	35
331	607059040029004605085620900908002064002016000376005008004900281893201006261000400	38
332	120780500630002090580406000062040158041260700090071600200090470450600081900500026	40
333	562308197004002503000790046476913820105026470809400600250609300910504060047031008	32
334	098046000372081960601000005020710809930802451185439600810204796209100500754603020	31
335	003795006060803000509002047000020904090080503600409100200970605300006000056234080	44
336	700000050460105008590048063106090780005080040002400509209614000630879105807352000	39
337	260800050000056207507024001002485076054172893108609502090041008420500010010793400	35
338	037094510810530076004706308173008924062341785485907600700480003598103000001000060	32
339	030607092425389071790400000000870500501000730074090060017905006800130907009740010	40
340	174803900030100076296004000602070081080401260703680549051290034009547120407308690	32
341	100803000000695201562014398738169052250478906000352000090000100023541080400986523	32
342	205190046800056370643820590006302050100549000034000129010085400452671008000900015	36
343	018500000542960070000420085003075140000380059705090800034010000187256090950740018	39
344	297300000048152090000009086100000000020517364374600059706034900930860027450070000	40
345	005009200289060504600050089300700951907026038000193726740035892020010000500072143	36
346	613049800070850600895632000702100006081063750300297140568010200000020560109570004	36
347	340000710009600045105700900532076489091042307700005620057201063063008102010360000	37
348	060010890010628537700009461274950386050200000600800075900102753105467928027000014	33
349	013096000005008002908507061000000704647120050509070210800030029251904600300002040	42
350	308090276426730900579010308050640789801900004004583102640309807130860405005070003	32
351	010500020280070615700200948641000892530804076070021400327046080096780201058900000	36
352	700201908128395047000076200000068150580409376674100090090000003856900021213004769	34
353	070086139312700008080304000290608371040070002107920005038092006609501084451067920	34
354	396045702081906050045200000900400061020167938108359270610004820009602140002501396	32
355	500724639304000070297086010100209405806157293025843701430000128701402000602010047	31
356	100243000302500760508060300070024080406001209020059071600105000215790843039402106	37
357	280603194005807360030000005128306059760490081409182030092500706006019540501060020	34
358	790180364863970020014000900005341800006800012009627450650730000008400675020506100	37
359	020073000806400709030956020010640000040120658070380004000004082092500000007091046	119
360	290008006010070000003200800068302074471569300320004000004000005030001080000040009	149
361	900007000050860314400020570569310407040072000100605890735286001894000652600594708	35
362	760000025412078000309400170500090014200100650041305200603200840874630592025809703	35
363	000003000000209813012578604239001008156030020407920061001050032005380106000094087	39
364	000006040015873900020149030300615874001380000060090050006930005509001087048500319	40
365	063405080079380046204000307721000000958620714300010205605049800090100073417238069	34
366	603702048780906032009003061938100000100060050540230800061528007302604005875301024	35
367	300826900060317200007594003601000000502001396003065040920150467405672019000400532	36
368	401025678529006041060000059374090186285063400196704003600259804803047002902000700	32
369	826005491005180073010406508100004900380060047502973086270619000900000000034207000	39
370	209436100005810960301059000910084007030600590020000041000240019172000004894003006	41
371	000542130058310406000089270020000009804195320000020510046251083301468950580973641	32
372	490620071600100405170043008057300600900802053030751894060207509008930107700485006	35
373	063080045417965000098432000176090580000040391930058206741000050089514702025876409	31
374	006090000000740830347582006109820670865071329270300581400210900000600410618900250	35
375	900620735700030028280170009830054910402391807197000004510980076020517090009240500	34
376	087169000596430170140058060004897005079020001853014200900500710465270983701903406	31
377	300280071801063004052001000985712306004056080700800200493528007127600058060147930	34
378	100862903900031070036070804360007240002680005080050361601309000803516409500708006	37
379	008700251500062040400510368083470192200900605750620483140208739872006500095107020	31
380	034962175500071028020800069012093084058007630000086592001009050089350210260718943	31
381	794003800206785934050140006471000280382471560009028017908004075005817390100500608	31
382	605049070800000040009000005058091700000850000903004600502008360000007510100020000	151
383	709458230004009500010020400007000102023194007690800300900047613076000920140906708	39
384	000573010000020539325001647640089005718200090050030401000942700034715060597068124	34
385	905013860601040000008650300000000600543200910067900082000006720010080450700405036	44
386	485002716001680943603417580908050060250160379036000000807240000000801407040006120	36
387	076001300950300102308270069000520700000107040020000901069040003040600800735010620	69
388	004800065871005304036140820700280600302450009615090482108570000403000271900300040	37
389	000496580976000010850003260700352140423000005500847002037528094045970300009630051	35
390	908041700001578942000329186604010090802437061700296408000000070473000800086704309	35
391	450389206326015004980406357030901008100264039200873461809630075500007800012008090	31
392	020800403050324080030001572682940057405106209003250648540712300060009804310000725	33
393	000100870008002605000807009070003906005001340203470001890604100352010060614030098	42
394	041938206620004073003267409460780531090300608805040090308670904076091005900803167	31
395	230607000740159003010832057100004700007900006952063048074528610501396070890001532	33
396	600500700400020910010704003107830562000040000206150000860905430500470800704060001	44
397	604308100030570008000002940002750000070409600000023400150040806890030000200005030	48
398	090743108000100002304080000800007964045021700760490520030000006600004200050876010	44
399	005000746069217003000500012190650274670102095000000080003005107701040008086700409	41
400	600004005129306840047008603038070962000042378760839514894500031270980406006400709	31
401	300210040180570290020683000605490000902360000004050369508030124201905837043800900	37
402	908036410010500200530002809800000000000415098001200034057923086000800902089001300	43
403	003085000458902060201004508800310050017546823030027619040753286002098100085201300	33
404	032195000040763921010042357803570209120936008975001430396400082001600703000309005	32
405	043080005018004306067000800300065741020090003756403028870031409690800007400950602	38
406	680572001010006805503410007306100050000050000408060000001300478900007013000601590	45
407	006284071097001302081379000500723698908160020032040710000836104040007209000092837	34
408	973801005160340879080600003046050980508496207207080056034518090020904000000002014	36
409	400020005389670042521084670008053927704269008032008056890002700040897031103040089	32
410	703209000590006300001000950000001045054090000306075891200703568000080104800004200	45
411	000000007043107090001080654490830071700002009005794263000009010000608020650321940	42
412	020060030800109072001037869003800000085940017004720580000684003000370250078090040	42
413	000001509004000781070480200736912400259870013080050020500298360090140005843007000	39
414	010805004720000800308090600000014709070003000000008460600702500135600200200300040	49
415	000700230208030450037492810450209781876310590029800364014600005765000020902570603	32
416	600000000054600019002000007297054180040067950805120370029730048736048290001200000	40
417	371004908942360000050970004765482190420195006100030425017803650589710042600050007	31
418	090758001005100000712496385050341096671529804904680000006913208029800003307200419	31
419	209406138378205060604900570080560790005780040793102050537090024920054087806300905	31
420	710006300000573108005010047004301800850704006061820034082050673597000400006100529	38
421	430980020950400700002003009086097045200540003004362891008230010003001064095670300	39
422	702900608508607029093258401801460500920013864430009000107800935309005006254000100	34
423	004900503000008001023540860080407136107065000309010750008200007470183090201674380	38
424	860040190329108450000250836006815000073924000901736024452000309007583001138492700	31
425	137005064020760000059841200300019428008472350200538690503100749496050100000000030	36
426	031000084060147000405300109192003458300004012000812390007601835210430960650070201	35
427	700002304038064500002039670203400050159006840874900200487200901321690480605001000	36
428	203050701175304000980000430750021090631009800092635007560082000010570020028190504	37
429	190000075000050913580007000814309056207080030009070280000500460060740028748230500	41
430	097050213453208070126300000000604102001007430349105708000001080608700040504863927	36
431	800302104000586072230040560001200743000710009602493810305620980708001450160854037	33
432	020006700850093006610020000480635017090201430000004650070400060360009020148060009	43
433	180000905005008006069102048003096500598021700070030001001680400607040000824510600	42
434	062193007000802040158040090290400008517386429604019375006730950320968710071020030	31
435	005600897678095034003007651560004970004069003809721005900450320402973016350200049	32
436	209054000080003002030290058003948520800070694000600703408037100107000000395020807	42
437	590360807600907300703201596007602483006843750030005001360000105178536024000109608	33
438	080700120134862975200050034005310007007520600623470081002104050408690310790035060	34
439	502087600000020485386015090050140008090056010704238056160800543837590160425361009	31
